        1758 | ip 25: seti       17        4 1 |      3941014      25       0     249   65536      8610051
        1759 | ip 18: addi        3        1 2 |      3941014      18       0     249   65536      8610051
        1760 | ip 19: muli        2      256 2 |      3941014      19     250     249   65536      8610051
        1761 | ip 20: gtrr        2        4 2 |      3941014      20   64000     249   65536      8610051
        1762 | ip 21: addr        2        1 1 |      3941014      21       0     249   65536      8610051
        1763 | ip 22: addi        1        1 1 |      3941014      22       0     249   65536      8610051
        1764 | ip 24: addi        3        1 3 |      3941014      24       0     249   65536      8610051
        1765 | ip 25: seti       17        4 1 |      3941014      25       0     250   65536      8610051
        1766 | ip 18: addi        3        1 2 |      3941014      18       0     250   65536      8610051
        1767 | ip 19: muli        2      256 2 |      3941014      19     251     250   65536      8610051
        1768 | ip 20: gtrr        2        4 2 |      3941014      20   64256     250   65536      8610051
        1769 | ip 21: addr        2        1 1 |      3941014      21       0     250   65536      8610051
        1770 | ip 22: addi        1        1 1 |      3941014      22       0     250   65536      8610051
        1771 | ip 24: addi        3        1 3 |      3941014      24       0     250   65536      8610051
        1772 | ip 25: seti       17        4 1 |      3941014      25       0     251   65536      8610051
        1773 | ip 18: addi        3        1 2 |      3941014      18       0     251   65536      8610051
        1774 | ip 19: muli        2      256 2 |      3941014      19     252     251   65536      8610051
        1775 | ip 20: gtrr        2        4 2 |      3941014      20   64512     251   65536      8610051
        1776 | ip 21: addr        2        1 1 |      3941014      21       0     251   65536      8610051
        1777 | ip 22: addi        1        1 1 |      3941014      22       0     251   65536      8610051
        1778 | ip 24: addi        3        1 3 |      3941014      24       0     251   65536      8610051
        1779 | ip 25: seti       17        4 1 |      3941014      25       0     252   65536      8610051
        1780 | ip 18: addi        3        1 2 |      3941014      18       0     252   65536      8610051
        1781 | ip 19: muli        2      256 2 |      3941014      19     253     252   65536      8610051
        1782 | ip 20: gtrr        2        4 2 |      3941014      20   64768     252   65536      8610051
        1783 | ip 21: addr        2        1 1 |      3941014      21       0     252   65536      8610051
        1784 | ip 22: addi        1        1 1 |      3941014      22       0     252   65536      8610051
        1785 | ip 24: addi        3        1 3 |      3941014      24       0     252   65536      8610051
        1786 | ip 25: seti       17        4 1 |      3941014      25       0     253   65536      8610051
        1787 | ip 18: addi        3        1 2 |      3941014      18       0     253   65536      8610051
        1788 | ip 19: muli        2      256 2 |      3941014      19     254     253   65536      8610051
        1789 | ip 20: gtrr        2        4 2 |      3941014      20   65024     253   65536      8610051
        1790 | ip 21: addr        2        1 1 |      3941014      21       0     253   65536      8610051
        1791 | ip 22: addi        1        1 1 |      3941014      22       0     253   65536      8610051
        1792 | ip 24: addi        3        1 3 |      3941014      24       0     253   65536      8610051
        1793 | ip 25: seti       17        4 1 |      3941014      25       0     254   65536      8610051
        1794 | ip 18: addi        3        1 2 |      3941014      18       0     254   65536      8610051
        1795 | ip 19: muli        2      256 2 |      3941014      19     255     254   65536      8610051
        1796 | ip 20: gtrr        2        4 2 |      3941014      20   65280     254   65536      8610051
        1797 | ip 21: addr        2        1 1 |      3941014      21       0     254   65536      8610051
        1798 | ip 22: addi        1        1 1 |      3941014      22       0     254   65536      8610051
        1799 | ip 24: addi        3        1 3 |      3941014      24       0     254   65536      8610051
        1800 | ip 25: seti       17        4 1 |      3941014      25       0     255   65536      8610051
        1801 | ip 18: addi        3        1 2 |      3941014      18       0     255   65536      8610051
        1802 | ip 19: muli        2      256 2 |      3941014      19     256     255   65536      8610051
        1803 | ip 20: gtrr        2        4 2 |      3941014      20   65536     255   65536      8610051
        1804 | ip 21: addr        2        1 1 |      3941014      21       0     255   65536      8610051
        1805 | ip 22: addi        1        1 1 |      3941014      22       0     255   65536      8610051
        1806 | ip 24: addi        3        1 3 |      3941014      24       0     255   65536      8610051
        1807 | ip 25: seti       17        4 1 |      3941014      25       0     256   65536      8610051
        1808 | ip 18: addi        3        1 2 |      3941014      18       0     256   65536      8610051
        1809 | ip 19: muli        2      256 2 |      3941014      19     257     256   65536      8610051
        1810 | ip 20: gtrr        2        4 2 |      3941014      20   65792     256   65536      8610051
        1811 | ip 21: addr        2        1 1 |      3941014      21       1     256   65536      8610051
        1812 | ip 23: seti       25        0 1 |      3941014      23       1     256   65536      8610051
        1813 | ip 26: setr        3        3 4 |      3941014      26       1     256   65536      8610051
        1814 | ip 27: seti        7        5 1 |      3941014      27       1     256     256      8610051
